0.05699777603149414,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0.05699777603149414,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
1.0624947547912598,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1.0624947547912598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2.06496000289917,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2.06496000289917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3.0665252208709717,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3.0665252208709717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
4.068639039993286,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4.068639039993286,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,
5.072422027587891,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5.072422027587891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
6.0800511837005615,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6.0800511837005615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7.083146333694458,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7.083146333694458,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
8.084568738937378,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
8.084568738937378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
9.090099811553955,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
9.090099811553955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10.095351696014404,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
10.095351696014404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11.09806489944458,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11.09806489944458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
12.102994441986084,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12.102994441986084,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,
13.106619358062744,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13.106619358062744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14.111764430999756,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
14.111764430999756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
15.116712808609009,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
15.116712808609009,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
16.122068643569946,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
16.122068643569946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17.124369859695435,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
17.124369859695435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
18.128745079040527,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
18.128745079040527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19.129863262176514,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
19.129863262176514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20.131162881851196,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
20.131162881851196,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,
21.137630701065063,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
21.137630701065063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
22.139867305755615,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22.139867305755615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
23.146082401275635,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
23.146082401275635,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
24.148951530456543,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
24.148951530456543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
25.150785446166992,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
25.150785446166992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
26.15708589553833,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
26.15708589553833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
27.158915042877197,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
27.158915042877197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
28.16141414642334,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
28.16141414642334,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,
29.1685893535614,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
29.1685893535614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30.174257278442383,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
30.174257278442383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
31.180058479309082,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
31.180058479309082,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
32.181581258773804,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
32.181581258773804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
33.18409490585327,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
33.18409490585327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
34.1864972114563,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
34.1864972114563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
35.18748426437378,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
35.18748426437378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
36.18895959854126,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
36.18895959854126,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,
37.189934492111206,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
37.189934492111206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
38.19129228591919,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
38.19129228591919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
39.19433617591858,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
39.19433617591858,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
40.19749593734741,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
40.19749593734741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
41.2021689414978,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
41.2021689414978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
42.208258628845215,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
42.208258628845215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
43.21091270446777,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
43.21091270446777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
44.2174756526947,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
44.2174756526947,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,
45.22317099571228,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
45.22317099571228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
46.22426652908325,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
46.22426652908325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47.22511911392212,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
47.22511911392212,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
48.22944784164429,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
48.22944784164429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
49.23088717460632,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
49.23088717460632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
50.233784914016724,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
50.233784914016724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
51.23603439331055,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
51.23603439331055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52.239269495010376,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
52.239269495010376,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,
53.24348497390747,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
53.24348497390747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
54.24591326713562,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
54.24591326713562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
55.24745965003967,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
55.24745965003967,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
56.2494683265686,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
56.2494683265686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
57.25202012062073,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
57.25202012062073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
58.25467085838318,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
58.25467085838318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
59.25841736793518,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
59.25841736793518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
60.26188254356384,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
60.26188254356384,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,
